#CAMI Submission for Taxonomic Profiling
@Version:0.9.2
@SampleID:pensive_curie_9
@Ranks:superkingdom|phylum|class|order|family|genus|species|strain
@@TAXID	RANK	TAXPATH	TAXPATHSN	PERCENTAGE
1329516	species	2|1239|91061|1385|186824|2023|1329516	Bacteria|Firmicutes|Bacilli|Bacillales|Thermoactinomycetaceae|Thermoactinomyces|Thermoactinomyces daqus	0.0207598090098
195522	species	2157|28890|183968|2258|2259|2263|195522	Archaea|Euryarchaeota|Thermococci|Thermococcales|Thermococcaceae|Thermococcus|Thermococcus nautili	0.0207598090098
561879	species	2|1239|91061|1385|186817|1386|561879	Bacteria|Firmicutes|Bacilli|Bacillales|Bacillaceae|Bacillus|Bacillus safensis	0.0207598090098
42862	species	2|1224|28211|766|775|780|42862	Bacteria|Proteobacteria|Alphaproteobacteria|Rickettsiales|Rickettsiaceae|Rickettsia|Rickettsia felis	0.0207598090098
1566023	species	2|976|117743|200644|49546|237|1566023	Bacteria|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Flavobacterium|Flavobacterium sp. KMS	0.0207598090098
1566022	species	2|976|117743|200644|49546|237|1566022	Bacteria|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Flavobacterium|Flavobacterium sp. JRM	0.0207598090098
1286093	species	2|1224|28216|80840|119060|93217|1286093	Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Burkholderiaceae|Pandoraea|Pandoraea sp. SD6-2	0.0207598090098
271257	species	10239|11006|674981|271257	Viruses|Totiviridae|Victorivirus|Magnaporthe oryzae virus 1	0.0207598090098
1453501	species	2|1224|1236|1706369|1706373|48073|1453501	Bacteria|Proteobacteria|Gammaproteobacteria|Cellvibrionales|Microbulbiferaceae|Microbulbifer|Microbulbifer sp. HZ11	0.0207598090098
84112	species	2|201174|84998|1643822|1643826|84111|84112	Bacteria|Actinobacteria|Coriobacteriia|Eggerthellales|Eggerthellaceae|Eggerthella|Eggerthella lenta	0.0207598090098
1449058	species	2|201174|1760|85006|85023|33882|1449058	Bacteria|Actinobacteria|Actinobacteria|Micrococcales|Microbacteriaceae|Microbacterium|Microbacterium sp. UNCCL10	0.0207598090098
1449059	species	2|201174|1760|85007|1762|1763|1449059	Bacteria|Actinobacteria|Actinobacteria|Corynebacteriales|Mycobacteriaceae|Mycobacterium|Mycobacterium sp. UNC410CL29Cvi84	0.0207598090098
1131278	species	2|1224|28221|1131278	Bacteria|Proteobacteria|Deltaproteobacteria|SAR324 cluster bacterium SCGC AB-629-J17	0.0207598090098
1449050	species	2|1239|186801|186802|31979|1485|1449050	Bacteria|Firmicutes|Clostridia|Clostridiales|Clostridiaceae|Clostridium|Clostridium sp. KNHs205	0.0207598090098
1449051	species	2|201174|1760|85006|85023|2034|1449051	Bacteria|Actinobacteria|Actinobacteria|Micrococcales|Microbacteriaceae|Curtobacterium|Curtobacterium sp. UNCCL17	0.0207598090098
1449057	species	2|1224|28211|356|119045|407|1449057	Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Methylobacteriaceae|Methylobacterium|Methylobacterium sp. UNCCL110	0.0207598090098
1104591	species	2|67817|1104591	Bacteria|Candidatus Aminicenantes|Aminicenantes bacterium JGI 0000014-B08	0.0207598090098
1342302	species	2|1224|28211|204455|31989|60136|1342302	Bacteria|Proteobacteria|Alphaproteobacteria|Rhodobacterales|Rhodobacteraceae|Sulfitobacter|Sulfitobacter noctilucae	0.0207598090098
1342301	species	2|1224|28211|204455|31989|60136|1342301	Bacteria|Proteobacteria|Alphaproteobacteria|Rhodobacterales|Rhodobacteraceae|Sulfitobacter|Sulfitobacter noctilucicola	0.0207598090098
1104599	species	2|67818|1104599	Bacteria|Candidatus Atribacteria|Atribacteria bacterium SCGC AB-164-G04	0.0207598090098
1221289	species	2|1224|1236|72274|468|469|1221289	Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|Moraxellaceae|Acinetobacter|Acinetobacter sp. TG27347	0.0207598090098
1001240	species	2|201174|1760|85006|85023|69578|1001240	Bacteria|Actinobacteria|Actinobacteria|Micrococcales|Microbacteriaceae|Cryobacterium|Cryobacterium roopkundense	0.0207598090098
1286279	species	2|1224|1236|91347|543|613|1286279	Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacteriales|Enterobacteriaceae|Serratia|Serratia sp. C-1	0.0207598090098
1500298	species	2|976|117743|200644|49546|59732|1500298	Bacteria|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Chryseobacterium|Chryseobacterium sp. YR561	0.0207598090098
1500299	species	2|1224|28211|356|82115|379|1500299	Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Rhizobiaceae|Rhizobium|Rhizobium sp. CF048	0.0207598090098
1500294	species	2|976|117743|200644|49546|59732|1500294	Bacteria|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Chryseobacterium|Chryseobacterium sp. YR485	0.0207598090098
1500295	species	2|976|117743|200644|49546|59732|1500295	Bacteria|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Chryseobacterium|Chryseobacterium sp. YR477	0.0207598090098
1500296	species	2|976|117743|200644|49546|59732|1500296	Bacteria|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Chryseobacterium|Chryseobacterium sp. YR480	0.0207598090098
1500297	species	2|1224|1236|72274|135621|286|1500297	Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|Pseudomonadaceae|Pseudomonas|Pseudomonas sp. PTA1	0.0207598090098
1500290	species	2|976|117743|200644|49546|59732|1500290	Bacteria|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Chryseobacterium|Chryseobacterium sp. YR460	0.0207598090098
1500292	species	2|976|117743|200644|49546|59732|1500292	Bacteria|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Chryseobacterium|Chryseobacterium sp. YR459	0.0207598090098
232259	species	2|976|768503|768507|563798|232244|232259	Bacteria|Bacteroidetes|Cytophagia|Cytophagales|Cyclobacteriaceae|Belliella|Belliella baltica	0.0207598090098
102897	species	2|201174|1760|85013|74712|1854|102897	Bacteria|Actinobacteria|Actinobacteria|Frankiales|Frankiaceae|Frankia|Frankia sp. EUN1f	0.0207598090098
1521386	species	10239|1521386	Viruses|McMurdo Ice Shelf pond-associated circular DNA virus-2	0.0207598090098
1055803	species	2|1224|1236|135622|267888|53246|1055803	Bacteria|Proteobacteria|Gammaproteobacteria|Alteromonadales|Pseudoalteromonadaceae|Pseudoalteromonas|Pseudoalteromonas sp. TB51	0.0207598090098
1127744	species	2|1239|91061|1385|186817|1386|1127744	Bacteria|Firmicutes|Bacilli|Bacillales|Bacillaceae|Bacillus|Bacillus sp. JS	0.0207598090098
332186	species	2|1224|1236|135622|267890|22|332186	Bacteria|Proteobacteria|Gammaproteobacteria|Alteromonadales|Shewanellaceae|Shewanella|Shewanella xiamenensis	0.0207598090098
106654	species	2|1224|1236|72274|468|469|106654	Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|Moraxellaceae|Acinetobacter|Acinetobacter nosocomialis	0.0207598090098
44256	species	2|1239|186801|68295|186814|862261|44256	Bacteria|Firmicutes|Clostridia|Thermoanaerobacterales|Thermoanaerobacteraceae|Caldanaerobius|Caldanaerobius polysaccharolyticus	0.0207598090098
44250	species	2|1239|91061|1385|186822|44249|44250	Bacteria|Firmicutes|Bacilli|Bacillales|Paenibacillaceae|Paenibacillus|Paenibacillus alvei	0.0207598090098
1506994	species	2|1239|186801|186802|186803|830|1506994	Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Butyrivibrio|Butyrivibrio sp. AE3004	0.0207598090098
44252	species	2|1239|91061|1385|186822|44249|44252	Bacteria|Firmicutes|Bacilli|Bacillales|Paenibacillaceae|Paenibacillus|Paenibacillus macerans	0.0207598090098
1123719	species	2|1239|91061|1385|186817|1123719	Bacteria|Firmicutes|Bacilli|Bacillales|Bacillaceae|Bacillaceae bacterium MTCC 8252	0.0207598090098
938781	species	2|1224|28216|938781	Bacteria|Proteobacteria|Betaproteobacteria|beta proteobacterium SCGC AAA027-I06	0.0207598090098
938785	species	2|1224|28216|938785	Bacteria|Proteobacteria|Betaproteobacteria|beta proteobacterium SCGC AAA027-K21	0.0207598090098
1158345	species	2|200783|187857|32069|224027|182899|1158345	Bacteria|Aquificae|Aquificae|Aquificales|Hydrogenothermaceae|Persephonella|Persephonella sp. KM09-Lau-8	0.0207598090098
1472418	species	2|1224|28211|204455|31989|1434002|1472418	Bacteria|Proteobacteria|Alphaproteobacteria|Rhodobacterales|Rhodobacteraceae|Falsirhodobacter|Falsirhodobacter sp. alg1	0.0207598090098
1147	species	2|1117|1118|1142|1147	Bacteria|Cyanobacteria|Chroococcales|Synechocystis|Synechocystis sp. PCC 6714	0.0207598090098
876044	species	2|1224|1236|1706369|1706372|876044	Bacteria|Proteobacteria|Gammaproteobacteria|Cellvibrionales|Halieaceae|gamma proteobacterium IMCC3088	0.0207598090098
1148	species	2|1117|1118|1142|1148	Bacteria|Cyanobacteria|Chroococcales|Synechocystis|Synechocystis sp. PCC 6803	0.0207598090098
319003	species	2|1224|28211|356|41294|374|319003	Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Bradyrhizobiaceae|Bradyrhizobium|Bradyrhizobium sp. WSM1253	0.0207598090098
11	species	2|201174|1760|85006|85016|1707|11	Bacteria|Actinobacteria|Actinobacteria|Micrococcales|Cellulomonadaceae|Cellulomonas|Cellulomonas gilvus	0.0207598090098
1280683	species	2|1239|186801|186802|186803|830|1280683	Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Butyrivibrio|Butyrivibrio sp. NC2007	0.0207598090098
1545915	species	2|1224|28211|204457|41297|13687|1545915	Bacteria|Proteobacteria|Alphaproteobacteria|Sphingomonadales|Sphingomonadaceae|Sphingomonas|Sphingomonas sp. 35-24ZXX	0.0207598090098
375061	species	2|1224|1236|135614|32033|490567|375061	Bacteria|Proteobacteria|Gammaproteobacteria|Xanthomonadales|Xanthomonadaceae|Arenimonas|Arenimonas donghaensis	0.0207598090098
17	species	2|1224|28216|206350|32011|16|17	Bacteria|Proteobacteria|Betaproteobacteria|Methylophilales|Methylophilaceae|Methylophilus|Methylophilus methylotrophus	0.0207598090098
1410613	species	2|976|200643|171549|171552|838|1410613	Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales|Prevotellaceae|Prevotella|Prevotella sp. P6B1	0.0207598090098
92521	species	10239|1511852|92521	Viruses|Nudiviridae|Oryctes rhinoceros nudivirus	0.0207598090098
1410610	species	2|1239|186801|186802|186803|830|1410610	Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Butyrivibrio|Butyrivibrio sp. NC2002	0.0207598090098
1448860	species	2157|28890|183963|1644055|1644056|1073986|1448860	Archaea|Euryarchaeota|Halobacteria|Haloferacales|Haloferacaceae|Halobellus|Halobellus rufus	0.0207598090098
54291	species	2|1224|1236|91347|543|160674|54291	Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacteriales|Enterobacteriaceae|Raoultella|Raoultella ornithinolytica	0.0207598090098
1232683	species	2|1224|1236|135619|135620|48075|1232683	Bacteria|Proteobacteria|Gammaproteobacteria|Oceanospirillales|Oceanospirillaceae|Marinobacterium|Marinobacterium sp. AK27	0.0207598090098
1147129	species	2|1239|186801|186802|186807|56112|1147129	Bacteria|Firmicutes|Clostridia|Clostridiales|Peptococcaceae|Dehalobacter|Dehalobacter sp. DCA	0.0207598090098
1410618	species	2|1239|909932|909929|31977|970|1410618	Bacteria|Firmicutes|Negativicutes|Selenomonadales|Veillonellaceae|Selenomonas|Selenomonas sp. ND2010	0.0207598090098
214326	species	2|1239|91061|186826|33958|1578|1599|214326	Bacteria|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus sakei|Lactobacillus sakei subsp. sakei	0.0207598090098
1151124	species	2|1224|1236|72274|135621|286|1151124	Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|Pseudomonadaceae|Pseudomonas|Pseudomonas sp. 45MFCol3.1	0.0207598090098
1151120	species	2|1239|91061|1385|186817|1386|1151120	Bacteria|Firmicutes|Bacilli|Bacillales|Bacillaceae|Bacillus|Bacillus sp. 105MF	0.0207598090098
1151122	species	2|201174|1760|85006|85023|33882|1151122	Bacteria|Actinobacteria|Actinobacteria|Micrococcales|Microbacteriaceae|Microbacterium|Microbacterium sp. 292MF	0.0207598090098
595593	species	2|201174|1760|85006|1268|1663|595593	Bacteria|Actinobacteria|Actinobacteria|Micrococcales|Micrococcaceae|Arthrobacter|Arthrobacter sp. A3	0.0207598090098
381	species	2|1224|28211|356|69277|68287|381	Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Phyllobacteriaceae|Mesorhizobium|Mesorhizobium loti	0.0207598090098
382	species	2|1224|28211|356|82115|28105|382	Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Rhizobiaceae|Sinorhizobium|Sinorhizobium meliloti	0.0207598090098
1145276	species	2|1239|91061|1385|186817|400634|1145276	Bacteria|Firmicutes|Bacilli|Bacillales|Bacillaceae|Lysinibacillus|Lysinibacillus varians	0.0207598090098
384	species	2|1224|28211|356|82115|379|384	Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Rhizobiaceae|Rhizobium|Rhizobium leguminosarum	0.0207598090098
73044	species	2|201174|1760|85011|2062|1883|73044	Bacteria|Actinobacteria|Actinobacteria|Streptomycetales|Streptomycetaceae|Streptomyces|Streptomyces seoulensis	0.0207598090098
1348114	species	2|1224|1236|135622|267888|53246|1348114	Bacteria|Proteobacteria|Gammaproteobacteria|Alteromonadales|Pseudoalteromonadaceae|Pseudoalteromonas|Pseudoalteromonas sp. OCN003	0.0207598090098
1307	species	2|1239|91061|186826|1300|1301|1307	Bacteria|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus|Streptococcus suis	0.0207598090098
11741	species	10239|11632|11646|11741	Viruses|Retroviridae|Lentivirus|Visna/maedi virus	0.0207598090098
11746	species	10239|11632|140052|11746	Viruses|Retroviridae|Betaretrovirus|Jaagsiekte sheep retrovirus	0.0207598090098
1394176	species	2|201174|1760|85004|31953|1678|1394176	Bacteria|Actinobacteria|Actinobacteria|Bifidobacteriales|Bifidobacteriaceae|Bifidobacterium|Bifidobacterium sp. A11	0.0207598090098
1056807	species	2|1224|28216|206351|481|212742|1056807	Bacteria|Proteobacteria|Betaproteobacteria|Neisseriales|Neisseriaceae|Morococcus|Morococcus cerebrosus	0.0207598090098
1538644	species	2|976|117747|200666|84566|28453|1538644	Bacteria|Bacteroidetes|Sphingobacteriia|Sphingobacteriales|Sphingobacteriaceae|Sphingobacterium|Sphingobacterium sp. ML3W	0.0207598090098
233055	species	2|1239|186801|186802|186807|36853|233055	Bacteria|Firmicutes|Clostridia|Clostridiales|Peptococcaceae|Desulfitobacterium|Desulfitobacterium dichloroeliminans	0.0207598090098
1538640	species	2|1224|28221|213462|213468|182623|1538640	Bacteria|Proteobacteria|Deltaproteobacteria|Syntrophobacterales|Syntrophaceae|Smithella|Smithella sp. F21	0.0207598090098
407975	species	2|976|200643|171549|171552|838|407975	Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales|Prevotellaceae|Prevotella|Prevotella pleuritidis	0.0207598090098
237727	species	2|1224|28211|204457|335929|1041|237727	Bacteria|Proteobacteria|Alphaproteobacteria|Sphingomonadales|Erythrobacteraceae|Erythrobacter|Erythrobacter sp. NAP1	0.0207598090098
162	species	2|203691|203692|136|137|157|162	Bacteria|Spirochaetes|Spirochaetia|Spirochaetales|Spirochaetaceae|Treponema|Treponema phagedenis	0.0207598090098
1496721	species	2|1239|186801|186802|186803|830|1496721	Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Butyrivibrio|Butyrivibrio sp. AE3003	0.0207598090098
1496722	species	2|1239|186801|186802|186803|830|1496722	Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Butyrivibrio|Butyrivibrio sp. AE2005	0.0207598090098
1126627	species	2|1224|28211|356|41294|374|1126627	Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Bradyrhizobiaceae|Bradyrhizobium|Bradyrhizobium sp. DOA9	0.0207598090098
413497	species	2|1224|1236|91347|543|413496|413497	Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacteriales|Enterobacteriaceae|Cronobacter|Cronobacter dublinensis	0.0207598090098
121791	species	10239|11157|11158|260964|121791	Viruses|Mononegavirales|Paramyxoviridae|Henipavirus|Nipah virus	0.0207598090098
204040	species	2|1224|1236|91347|543|204037|204038|204040	Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacteriales|Enterobacteriaceae|Dickeya|Dickeya dadantii|Dickeya dadantii subsp. dieffenbachiae	0.0207598090098
204042	species	2|1224|1236|91347|543|204037|204042	Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacteriales|Enterobacteriaceae|Dickeya|Dickeya zeae	0.0207598090098
1396141	species	2|74201|203494|48461|203557|574899|1396141	Bacteria|Verrucomicrobia|Verrucomicrobiae|Verrucomicrobiales|Verrucomicrobiaceae|Haloferula|Haloferula sp. BvORR071	0.0207598090098
1463891	species	2|201174|1760|85011|2062|1883|1463891	Bacteria|Actinobacteria|Actinobacteria|Streptomycetales|Streptomycetaceae|Streptomyces|Streptomyces sp. NRRL S-1833	0.0207598090098
155892	species	2|1224|28211|204458|76892|75|155892	Bacteria|Proteobacteria|Alphaproteobacteria|Caulobacterales|Caulobacteraceae|Caulobacter|Caulobacter vibrioides	0.0207598090098
314722	species	2|1224|1236|135614|32033|83618|314722	Bacteria|Proteobacteria|Gammaproteobacteria|Xanthomonadales|Xanthomonadaceae|Pseudoxanthomonas|Pseudoxanthomonas suwonensis	0.0207598090098
202947	species	2|1224|1236|135625|712|713|718|202947	Bacteria|Proteobacteria|Gammaproteobacteria|Pasteurellales|Pasteurellaceae|Actinobacillus|Actinobacillus equuli|Actinobacillus equuli subsp. equuli	0.0207598090098
391597	species	2|1224|28216|80840|119060|131079|391597	Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Burkholderiaceae|Limnobacter|Limnobacter sp. MED105	0.0207598090098
391593	species	2|1224|28211|204455|31989|2433|391593	Bacteria|Proteobacteria|Alphaproteobacteria|Rhodobacterales|Rhodobacteraceae|Roseobacter|Roseobacter sp. CCS2	0.0207598090098
936556	species	2|1239|186801|186802|186804|936556	Bacteria|Firmicutes|Clostridia|Clostridiales|Peptostreptococcaceae|Peptostreptococcaceae bacterium AS15	0.0207598090098
936005	species	10239|10811|10812|936005	Viruses|Geminiviridae|Mastrevirus|Bromus catharticus striate mosaic virus	0.0207598090098
936554	species	2|1224|29547|213849|72294|194|936554	Bacteria|Proteobacteria|Epsilonproteobacteria|Campylobacterales|Campylobacteraceae|Campylobacter|Campylobacter sp. FOBRC14	0.0207598090098
391598	species	2|976|117743|200644|391598	Bacteria|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteria bacterium BAL38	0.0207598090098
1167739	species	2|1224|28216|80840|119060|32008|1167739	Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Burkholderiaceae|Burkholderia|Burkholderia sp. JGI 001013-G13	0.0207598090098
1167731	species	2|1239|91061|1385|186817|1386|1167731	Bacteria|Firmicutes|Bacilli|Bacillales|Bacillaceae|Bacillus|Bacillus sp. JGI 001005-J19	0.0207598090098
1167732	species	2|1239|91061|1385|186817|1386|1167732	Bacteria|Firmicutes|Bacilli|Bacillales|Bacillaceae|Bacillus|Bacillus sp. JGI 001011-F15	0.0207598090098
1167733	species	2|1239|91061|1385|186817|1386|1167733	Bacteria|Firmicutes|Bacilli|Bacillales|Bacillaceae|Bacillus|Bacillus sp. JGI 001006-L10	0.0207598090098
1329842	species	2|1224|1236|91347|543|547|1329842	Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacteriales|Enterobacteriaceae|Enterobacter|Enterobacter sp. BIDMC 30	0.0207598090098
1329840	species	2|1224|1236|91347|543|547|1329840	Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacteriales|Enterobacteriaceae|Enterobacter|Enterobacter sp. BIDMC 28	0.0207598090098
1329841	species	2|1224|1236|91347|543|547|1329841	Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacteriales|Enterobacteriaceae|Enterobacter|Enterobacter sp. BIDMC 29	0.0207598090098
1569209	species	2|1224|28211|204455|31989|265|1569209	Bacteria|Proteobacteria|Alphaproteobacteria|Rhodobacterales|Rhodobacteraceae|Paracoccus|Paracoccus sp. PAMC 22219	0.0207598090098
157687	species	2|32066|203490|203491|1129771|32067|157687	Bacteria|Fusobacteria|Fusobacteriia|Fusobacteriales|Leptotrichiaceae|Leptotrichia|Leptotrichia wadei	0.0207598090098
37372	species	2|1224|29547|213849|72293|209|37372	Bacteria|Proteobacteria|Epsilonproteobacteria|Campylobacterales|Helicobacteraceae|Helicobacter|Helicobacter bilis	0.0207598090098
803	species	2|1224|28211|356|772|773|803	Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Bartonellaceae|Bartonella|Bartonella quintana	0.0207598090098
807	species	2|1224|28211|356|772|773|807	Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Bartonellaceae|Bartonella|Bartonella elizabethae	0.0207598090098
196114	species	2759|5204|155619|5303|83233|320360|196114	Eukaryota|Basidiomycota|Agaricomycetes|Polyporales|Coriolaceae|Taiwanofungus|Taiwanofungus camphoratus	0.0207598090098
1120746	species	2|1120746	Bacteria|bacterium MS4	0.0207598090098
1624	species	2|1239|91061|186826|33958|1578|1624	Bacteria|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus salivarius	0.0207598090098
1141657	species	2|201174|1760|85007|85025|1817|1141657	Bacteria|Actinobacteria|Actinobacteria|Corynebacteriales|Nocardiaceae|Nocardia|Nocardia vulneris	0.0207598090098
1770	species	2|201174|1760|85007|1762|1763|1764|1770	Bacteria|Actinobacteria|Actinobacteria|Corynebacteriales|Mycobacteriaceae|Mycobacterium|Mycobacterium avium|Mycobacterium avium subsp. paratuberculosis	0.0207598090098
1773	species	2|201174|1760|85007|1762|1763|1773	Bacteria|Actinobacteria|Actinobacteria|Corynebacteriales|Mycobacteriaceae|Mycobacterium|Mycobacterium tuberculosis	0.0207598090098
1080067	species	2|1224|1236|91347|543|544|1080067	Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacteriales|Enterobacteriaceae|Citrobacter|Citrobacter sp. S-77	0.0207598090098
1565129	species	2|1224|1236|135622|267890|22|1565129	Bacteria|Proteobacteria|Gammaproteobacteria|Alteromonadales|Shewanellaceae|Shewanella|Shewanella sp. ECSMB14101	0.0207598090098
40545	species	2|1224|28216|80840|995019|40544|40545	Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Sutterellaceae|Sutterella|Sutterella wadsworthensis	0.0207598090098
1241306	species	2|1239|91061|1385|33986|1241306	Bacteria|Firmicutes|Bacilli|Bacillales|Exiguobacterium|Exiguobacterium sp. OS-77	0.0207598090098
1443993	species	2|1224|28216|80840|75682|963|1443993	Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Oxalobacteraceae|Herbaspirillum|Herbaspirillum sp. RV1423	0.0207598090098
1486661	species	10239|28883|10662|1486661	Viruses|Caudovirales|Myoviridae|Bacillus phage Megatron	0.0207598090098
1354722	species	2|1224|28211|204455|31989|74030|1354722	Bacteria|Proteobacteria|Alphaproteobacteria|Rhodobacterales|Rhodobacteraceae|Roseovarius|Roseovarius sp. MCTG156(2b)	0.0207598090098
1580062	species	2|1224|1236|135622|267888|53246|1580062	Bacteria|Proteobacteria|Gammaproteobacteria|Alteromonadales|Pseudoalteromonadaceae|Pseudoalteromonas|Pseudoalteromonas sp. ECSMB14103	0.0207598090098
1394712	species	2|221216|1394712	Bacteria|Candidatus Parcubacteria|Parcubacteria bacterium RAAC4_OD1_1	0.0207598090098
247633	species	2|1224|1236|1706369|1706375|247633	Bacteria|Proteobacteria|Gammaproteobacteria|Cellvibrionales|Spongiibacteraceae|marine gamma proteobacterium HTCC2143	0.0207598090098
1197727	species	2|1224|1236|72274|135621|286|1197727	Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|Pseudomonadaceae|Pseudomonas|Pseudomonas sp. Ag1	0.0207598090098
1380393	species	2|201174|1760|1643682|85030|1380393	Bacteria|Actinobacteria|Actinobacteria|Geodermatophilales|Geodermatophilaceae|Geodermatophilaceae bacterium URHA0031	0.0207598090098
1380392	species	2|201174|1760|85009|85015|1839|1380392	Bacteria|Actinobacteria|Actinobacteria|Propionibacteriales|Nocardioidaceae|Nocardioides|Nocardioides sp. URHA0020	0.0207598090098
1380391	species	2|1224|28211|204441|41295|1146845|1380391	Bacteria|Proteobacteria|Alphaproteobacteria|Rhodospirillales|Rhodospirillaceae|Dongia|Dongia sp. URHE0060	0.0207598090098
1380390	species	2|201174|1497346|588673|1380390	Bacteria|Actinobacteria|Thermoleophilia|Solirubrobacterales|Solirubrobacterales bacterium URHD0059	0.0207598090098
540500	species	2|1224|1236|72274|468|497|540500	Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|Moraxellaceae|Psychrobacter|Psychrobacter lutiphocae	0.0207598090098
111781	species	2|1117|1150|47251|111781	Bacteria|Cyanobacteria|Oscillatoriales|Leptolyngbya|Leptolyngbya sp. PCC 7376	0.0207598090098
1580605	species	10239|11006|674981|1580605	Viruses|Totiviridae|Victorivirus|Phomopsis vexans RNA virus	0.0207598090098
247639	species	2|1224|1236|1706369|1706372|247639	Bacteria|Proteobacteria|Gammaproteobacteria|Cellvibrionales|Halieaceae|marine gamma proteobacterium HTCC2080	0.0207598090098
1511746	species	2|1239|186801|68295|186814|1754|1511746	Bacteria|Firmicutes|Clostridia|Thermoanaerobacterales|Thermoanaerobacteraceae|Thermoanaerobacter|Thermoanaerobacter sp. YS13	0.0207598090098
1471491	species	2|1117|1212|1217|1218|1471491	Bacteria|Cyanobacteria|Prochlorales|Prochlorococcaceae|Prochlorococcus|Prochlorococcus sp. scB243_498F21	0.0207598090098
1500258	species	2|1224|28211|356|82115|379|1500258	Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Rhizobiaceae|Rhizobium|Rhizobium sp. YR528	0.0207598090098
314290	species	2|1224|1236|135623|641|662|314290	Bacteria|Proteobacteria|Gammaproteobacteria|Vibrionales|Vibrionaceae|Vibrio|Vibrio sp. MED222	0.0207598090098
1348853	species	2|1224|28211|204457|41297|165696|1348853	Bacteria|Proteobacteria|Alphaproteobacteria|Sphingomonadales|Sphingomonadaceae|Novosphingobium|Novosphingobium malaysiense	0.0207598090098
1240557	species	2|1224|1236|135613|72276|106633|1240557	Bacteria|Proteobacteria|Gammaproteobacteria|Chromatiales|Ectothiorhodospiraceae|Thioalkalivibrio|Thioalkalivibrio sp. ALJ3	0.0207598090098
1284352	species	2|1239|91061|1385|186822|44249|1284352	Bacteria|Firmicutes|Bacilli|Bacillales|Paenibacillaceae|Paenibacillus|Paenibacillus sp. A9	0.0207598090098
576610	species	2|1224|28216|80840|119060|44013|576610	Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Burkholderiaceae|Polynucleobacter|Polynucleobacter necessarius	0.0207598090098
866564	species	2|1224|28216|80840|80864|52972|866564	Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Comamonadaceae|Polaromonas|Polaromonas glacialis	0.0207598090098
